s12,s13,s23,u1,u2,u3,Q2,madgraph_azimuthal_average
1.84785723700896720e+05,1.14277443408120424e+05,6.68024025936147664e+04,-2.06694670703085430e+05,-1.24721489920638138e+05,-2.95361661315664649e+05,2.60912252236756583e+05,9.79542834544473601e-11
4.04855401188315824e+05,7.69843125556389568e+04,2.85107601975668804e+04,-2.63661486612241366e+05,-2.80006293739614892e+05,-6.44845009116012952e+04,9.78018073219356884e+04,2.04630877362438418e-10
2.69392589776389417e+05,1.14431102922230173e+05,5.89853031471587601e+04,-3.11931707563240896e+05,-9.88204768706518516e+04,-1.81770858257379849e+05,1.49714046845494391e+05,1.24709049074660355e-10
3.24018357085141004e+05,9.76537821520731814e+04,8.12522312207151554e+04,-1.11042377635581710e+05,-6.47335867031379137e+05,-9.54584470676325873e+04,3.50912321276664035e+05,9.14832953807682183e-11
8.74767364248187660e+04,8.54969850984103105e+04,8.25242001345155877e+04,-1.02062620689802745e+05,-7.67030359082498762e+04,-2.89797424912456307e+05,2.13065159852764220e+05,6.40451373892562138e-10
1.15836057769920095e+05,1.72205432748061139e+05,3.85537200912631582e+05,-2.22332229777942353e+05,-1.53967135150375718e+05,-3.80543277725410997e+05,8.32639512231163681e+04,9.17197439996630291e-11
1.51390549052008137e+05,6.64373050945510477e+04,3.98629173169987102e+05,-6.53829488173618156e+04,-8.08809985253814724e+05,-1.22917603382243251e+05,3.80653510136873578e+05,1.10103280526478145e-10
1.43809328319484484e+05,1.04921746716466179e+05,4.38667269415917224e+05,-2.10857744601794868e+05,-4.12503049460112816e+05,-1.63610268807196000e+05,9.95727184172340785e+04,8.80812058255226571e-11
1.09339701631505188e+05,2.72160158647607663e+05,2.57313190618379886e+05,-6.57278321639453934e+04,-3.16686922146808472e+05,-3.83481939374114852e+05,1.27083642787375924e+05,3.14307302911812335e-10
4.53123140667812084e+05,4.68822288679019111e+04,6.95170381727564672e+04,-5.39726987541833078e+05,-1.04705126267097672e+05,-3.58388397463831061e+04,1.10748545846843161e+05,1.44371641170994672e-10
1.34838533805456071e+05,1.22741726030372753e+05,4.21138082368438831e+05,-9.51958482539917750e+04,-6.96018864001824986e+05,-6.68777887601788971e+04,1.79374158811728208e+05,4.52475199611727565e-10
1.86152199056668382e+05,5.84889973608025830e+04,1.39448882432032173e+05,-1.68281529745751090e+05,-2.19525523718547483e+05,-9.17689627156198840e+04,9.54859373304147448e+04,3.53118177320970110e-10
2.80529890244328999e+05,1.32402947329368151e+05,3.33821516594597488e+04,-1.48875600884674379e+05,-3.27080787548909080e+05,-7.98428999456367164e+04,1.09484299146063306e+05,5.05570769596949691e-10
3.61165205633053265e+04,1.43630038588354073e+05,1.17720887508245869e+05,-1.54563627880744665e+05,-2.19817366888011864e+05,-7.67786180592103192e+04,1.53692166168061696e+05,1.05024011991479936e-09
1.04710023950976378e+05,3.91573075508091715e+05,6.11925358978168515e+04,-3.05466715378744469e+05,-8.28333236312311201e+04,-3.21621322359876358e+05,1.52445726012966945e+05,5.85869581466710681e-11
5.10710766262680700e+04,2.04007043804421497e+05,2.79342725039944402e+05,-3.04101244967236824e+05,-1.13408423270723404e+05,-4.74333669106273563e+05,3.57422491873599705e+05,1.57423778014139535e-11
1.18743872269259300e+05,9.25524305010405078e+04,2.17741897074212378e+05,-2.62937317129713425e+05,-8.89191474677175866e+04,-2.03860178597780003e+05,1.26678443350698944e+05,1.54148705893281443e-10
9.17673444593092718e+04,5.15351326564987103e+04,3.96319423206533014e+05,-1.32728306237587705e+05,-7.65326409748339356e+04,-5.89380768139450811e+05,2.59019815029531426e+05,3.08510971274457520e-10
9.63606890322006948e+04,1.20684802835511233e+05,3.21254714265225397e+05,-1.89814415221476462e+05,-3.35030109817638004e+05,-1.92127973134516244e+05,1.78672292040693195e+05,7.62315041824418383e-11
6.71745656728399190e+04,1.52269338713899953e+05,3.99768890848457697e+05,-1.97669895059511502e+05,-3.55106014955671912e+05,-1.63449711698540224e+05,9.70128264785262290e+04,1.93610634890433519e-10
2.13638131470753287e+05,6.30083466020510823e+04,4.41446538545689255e+04,-6.04855403388103150e+04,-4.60099853103698755e+05,-1.47407611131005688e+05,3.47201872646141215e+05,2.27080496598833819e-10
3.02062287277195021e+05,3.06089813740881975e+05,1.27588418223555316e+05,-1.15778196463197586e+05,-4.79395309331136697e+05,-3.89171484906095779e+05,2.48604471458797838e+05,4.64172901831820992e-11
2.89587942207022861e+04,2.96123420980108029e+05,1.68604555443540739e+05,-4.20997085247252719e+05,-1.54207185050259402e+05,-1.00516346370309766e+05,1.82033846023471153e+05,1.36012982293824693e-10
4.27900253876987437e+05,6.93739323898667353e+04,1.91804445940320526e+05,-4.15391218227159465e+05,-1.73305653180628899e+05,-3.36356017714370042e+05,2.35974256914984086e+05,2.75238033974641848e-11
2.20837107372086029e+05,1.36376981192798063e+05,3.24532659391984809e+05,-2.69922077679509006e+05,-2.14742649976763059e+05,-4.76275870475283475e+05,2.79193850174686639e+05,1.38295983086191087e-11
7.96350672560103121e+04,2.53260420093714463e+05,1.83104492349238833e+05,-1.59437367023382860e+05,-3.56715092351152329e+05,-2.12784169874321640e+05,2.12936649549893249e+05,1.30504849575644646e-10
1.09230056216315686e+05,1.35742090216989978e+05,1.82792511443647207e+05,-2.96429137021581002e+05,-7.00532653164920630e+04,-2.32593613277425640e+05,1.71311357738545921e+05,8.69649918760341014e-11
4.63233271410925518e+04,1.00063497100013177e+05,3.03885117731033359e+05,-8.30478792057407263e+04,-5.54740341121159378e+05,-2.06853990204088564e+05,3.94370268558849755e+05,1.53219563855790103e-10
8.26600129508483806e+04,2.26757835766101052e+05,3.52652973648309533e+05,-7.39704933702254930e+04,-1.67089232349899074e+05,-6.00279689611654379e+05,1.79268592966521042e+05,1.65229457744417881e-10
1.00360855696079496e+05,2.67742793513246725e+04,3.17419527561021561e+05,-1.05535265565224632e+05,-1.71950504154302238e+05,-4.61810729679078562e+05,2.94741836790179834e+05,3.39058244468122250e-10
1.33549009885076928e+05,8.87076494135509274e+04,7.53322541602150450e+04,-2.56319678807814169e+05,-3.24075070548135322e+05,-4.18986053857410152e+04,3.24704441282847314e+05,1.12225869163342938e-10
3.88871249205744534e+04,9.53559132054937363e+04,3.73147760230645421e+05,-1.31587314596202748e+05,-1.75594241261889925e+05,-3.02244489551901119e+05,1.02035247053280269e+05,3.88302457248812680e-10
1.04351200141674693e+05,5.88922516282259821e+04,1.34314556992257829e+05,-1.13287144018214574e+05,-3.58337916286936495e+05,-3.82780765745657845e+04,2.12345128117558197e+05,6.30656724688567908e-10
1.97129124490912218e+05,1.21309049356338757e+05,3.14908046771163936e+05,-3.98089180742094060e+05,-1.98534526061632409e+05,-2.19007133136040822e+05,1.82284619321350881e+05,1.97527105334147497e-11
6.06325303788159508e+04,2.72294524856277683e+05,3.32642386297779158e+05,-4.45495893645361124e+05,-3.86049385861410876e+05,-6.08497758239523610e+04,2.26825613797851169e+05,7.31516200461348020e-11
1.47234520165820722e+05,8.40810542079518927e+04,2.37116737568363198e+05,-8.56569026452777034e+04,-1.49231112524889584e+05,-3.98665947481264302e+05,1.65121650709295965e+05,5.38640835330912478e-10
8.53798298311219842e+04,3.67282215064164018e+05,1.51196739519418217e+05,-4.52763689971712301e+05,-1.67724329926078644e+05,-3.49712549693856272e+05,3.66341785176943056e+05,5.99719147982365634e-12
9.17597656508789223e+04,2.37054297677068040e+05,2.64835360739633907e+04,-9.32541104606644949e+04,-1.61405621512686950e+05,-2.54785173856617068e+05,1.54147306428057957e+05,6.46494259336895068e-10
1.39232506127286062e+05,2.04394197835694533e+05,1.58558695373087743e+05,-9.16771390298027836e+04,-3.05916449381108861e+05,-2.55631223343045596e+05,1.51039412417889282e+05,2.70310674565719196e-10
1.71707150977477810e+05,9.15627006411674956e+04,1.08311495971263445e+05,-2.82521423428622598e+05,-1.71045713221524289e+05,-3.12897429365521413e+05,3.94883218425759696e+05,2.59934754515839251e-11
9.74202296429534908e+04,1.70317801430260675e+05,1.46284407306025940e+05,-2.25633747185185552e+05,-3.21705704480332439e+05,-1.19975464112452013e+05,2.53292477398729738e+05,7.77711417216927113e-11
7.64710611306112696e+04,5.26343262081160210e+05,7.58089131459659257e+04,-6.81570487961122708e+04,-1.09075089857658138e+05,-7.75019666737872059e+05,2.73628569033905223e+05,1.74503166983622513e-10
1.53300891183112108e+05,1.14889888744571217e+05,3.19273309909961652e+05,-3.29869375345019856e+05,-7.58272120628130069e+04,-3.71455595882184687e+05,1.89688093452372646e+05,5.47723347406591541e-11
9.85876099082300498e+04,9.33723669212756358e+04,3.04137906174516887e+05,-1.33440140091811016e+05,-3.76035094246917870e+05,-8.01364814202128036e+04,9.35138327549193345e+04,5.32550734606436722e-10
1.45519847240347794e+05,8.88943319326591009e+04,1.26919972928020870e+05,-1.14837106362776394e+05,-4.46298305752855900e+05,-5.10487876304770398e+04,2.50850047645081300e+05,3.54307940909875114e-10
6.75764774250992486e+04,4.62012401252753218e+05,6.94884592018330004e+04,-4.12430176762696472e+05,-5.20586442892597988e+04,-3.52085638514119491e+05,2.17497121686390485e+05,3.05463509183814500e-11
1.17912207391408985e+05,4.77347985528610006e+04,4.21990266072482278e+05,-1.52047035653044906e+05,-5.58790206979307040e+04,-5.68523910030307015e+05,1.88812694364530296e+05,5.79275018061805431e-10
1.21835711739774037e+05,5.47701893025846512e+04,5.59435033088708180e+05,-1.18260173331971484e+05,-1.42843727103660378e+05,-6.85561700927571626e+05,2.10624667232136533e+05,2.26618494710882571e-10
1.32274969562085811e+05,1.99098685722228052e+05,3.32116290778214170e+04,-2.98828014769865200e+05,-2.01388378920006740e+05,-9.72987416549519694e+04,2.32929850982686941e+05,7.44359195681129632e-11
5.59942840380451962e+04,2.58836613991432358e+05,2.54190153714566113e+05,-2.89122357416418963e+05,-3.62003485328322451e+05,-2.05128763518255844e+05,2.87233554518953606e+05,3.35687380253289314e-11
3.33817369035718904e+05,2.65004559291046928e+05,8.86580236106232624e+04,-3.21781065332092403e+05,-4.16079565874975699e+05,-9.86976666433921782e+04,1.49078345913071069e+05,5.01090408848257021e-11
2.29909823564236722e+05,1.63329828071603464e+05,1.50456303087964974e+05,-2.19721943378290511e+05,-4.48086288154884009e+05,-1.83271378123657079e+05,3.07383654933026701e+05,2.09808751253550174e-11
1.86589277359385742e+05,2.69307808692241670e+05,7.08448459565243684e+04,-3.85974261093969108e+05,-8.02669806342612428e+04,-3.14212726970280928e+05,2.53712036690359295e+05,2.48769982929397596e-11
7.51360661688139371e+04,8.75020822439783369e+04,5.73204953754350776e+05,-8.22859667647412280e+04,-4.33622697921491228e+05,-4.50193007613211696e+05,2.30258570132300898e+05,8.08252207820053716e-11
1.81190002281122695e+05,6.67691369261417276e+04,1.06731513608414069e+05,-2.10584001268864202e+05,-7.58087614536065084e+04,-1.51755441665238439e+05,8.34575515720305557e+04,6.69322337865072484e-10
2.81121848916930147e+05,1.16726190340688743e+05,2.47174164839245641e+05,-8.63337493758027849e+04,-5.26917669439530466e+05,-1.73528066668622254e+05,1.41757281387091032e+05,1.96798321475968166e-10
1.31813799977199873e+05,1.57630606819127395e+05,2.14486813090752054e+05,-4.24536618513406953e+05,-1.69452150944529771e+05,-2.03798380939465656e+05,2.93855930510323087e+05,1.38892130895539590e-11
1.90265820778764202e+05,1.88855780503253016e+05,6.23868522064617282e+04,-8.97686851165786502e+04,-2.36184602715691959e+05,-3.82032844345006044e+05,2.66477678688797867e+05,1.49941873987484070e-10
1.02067076785840094e+05,1.45345158790541813e+05,2.64030728666730574e+04,-9.67185160061378556e+04,-8.82792779516285664e+04,-2.62547645982281480e+05,1.73730131496992952e+05,7.36088370323761455e-10
1.02536344168513300e+05,5.73835578404787666e+04,2.45936379877335683e+05,-3.38787235490808671e+04,-4.44838993275099609e+05,-6.69386928632946801e+04,1.39800127801147493e+05,3.51302645478812786e-09
5.77183053784076183e+04,5.10870370017452573e+05,3.12716246831230674e+04,-3.48805044762968726e+05,-1.14663836538497475e+05,-3.33617272703707917e+05,1.97225853926190466e+05,4.03458986166385433e-11
2.76851168186815456e+05,1.14238791189495998e+05,3.27156084903764888e+05,-2.04006579298782279e+05,-2.66819139843856858e+05,-4.85118085034445277e+05,2.37697759897008247e+05,2.51948768597814382e-11
2.77610483686590684e+05,5.67246808116600150e+04,3.17667750794111460e+05,-3.29616566084607854e+05,-3.58270985798768117e+05,-1.59643485971795628e+05,1.95528122562809556e+05,2.31804251613540839e-11
4.39896770067448379e+04,2.36593298335195461e+05,1.88591213303511206e+05,-3.77676325916964095e+05,-1.83367555550590070e+05,-1.90244796774515009e+05,2.82114489596617525e+05,3.44139749202210612e-11
1.59561981405683706e+05,2.50193130894578673e+05,2.71032895925363700e+05,-6.55063201361406536e+04,-3.36307040955932811e+05,-5.74329272081185249e+05,2.95354624947632488e+05,5.35650838396723071e-11
3.24742082805825194e+04,2.20992900087873044e+05,2.33677467868214706e+05,-2.90644033695953665e+05,-1.99543234348714119e+05,-1.50491971632662113e+05,1.53534663440659759e+05,1.59381796278448743e-10
1.33480473386425147e+05,1.82073814358780277e+05,1.33142412499667756e+05,-2.56245250445177313e+05,-3.39459323744353373e+05,-1.76551362699137244e+05,3.23559236643794458e+05,2.58774347644248855e-11
1.55796020200277271e+05,2.31818379240868322e+05,9.24415797928651737e+04,-8.06996318839299347e+04,-4.27338621503764181e+05,-3.54460540024663846e+05,3.82442814178346889e+05,5.76134410863634312e-11
9.23368125481021270e+04,2.47105767081840662e+05,1.10903412520828817e+05,-8.88445824347246962e+04,-2.05516035357865563e+05,-4.75385794475370785e+05,3.19400420117189467e+05,8.65743120477176835e-11
4.00137604515950778e+05,3.02516290323948080e+05,4.35590797415806737e+04,-1.01972125550562661e+05,-4.64128428353178489e+05,-3.11721447775713517e+05,1.31609027097974555e+05,3.62484941083889246e-10
3.37665483555398678e+04,8.73755679225972854e+04,1.92793701344305271e+05,-5.79163158131216187e+04,-3.28952299031394767e+05,-1.42979226420113730e+05,2.15912023642187909e+05,1.43179828119891346e-09
5.29761424118218711e+04,4.36388025518849550e+05,8.41476160826238920e+04,-1.22396485310849806e+05,-5.32253130846993881e+04,-7.45861182743128506e+05,3.47971197125382372e+05,8.13227133946433133e-11
1.36139201986095723e+05,8.53414084940001630e+04,1.17416629110228765e+05,-3.91611989419124438e+04,-2.96869245393787394e+05,-2.57711330282127718e+05,2.54844535027502337e+05,5.61765309936954474e-10
3.22726061310119636e+05,1.19101677130648983e+05,4.05073579197875806e+04,-9.36690249790137023e+04,-3.80686388260046835e+05,-2.13246052770477691e+05,2.05266369648982247e+05,2.22676961383223805e-10
1.12671917130827816e+05,1.37693624089682708e+05,2.37799996251963486e+05,-2.40573876705729403e+05,-4.62170026348744213e+04,-4.51544887019428366e+05,2.50170228887558507e+05,9.27345997939690118e-11
2.83225935713480052e+05,9.47093221746092313e+04,2.82823858883421868e+05,-3.80736356731861772e+05,-9.03433984220999992e+04,-3.58084147488793475e+05,1.68404785871244327e+05,5.82498104592690931e-11
9.84093877772251872e+04,2.03329052098565066e+05,6.45432274523149099e+04,-5.49390689255744292e+04,-1.99482276671494619e+05,-4.34092024501466658e+05,3.22231702770430478e+05,2.18268353191408442e-10
1.13634983192415617e+05,1.77292900923065783e+05,2.93924719501085056e+04,-2.42394664524041815e+05,-1.60141310589508852e+05,-8.41321636852971569e+04,1.66347782733258035e+05,2.07956067828409967e-10
1.21858004791845422e+05,2.14837151010386180e+05,1.56314879288369732e+05,-2.88453021751595777e+05,-2.96632672770295059e+05,-1.83235388437033223e+05,2.75311047868322872e+05,2.54244606261359000e-11
1.02538663559647568e+05,1.52440471373794455e+05,1.11897792446505147e+05,-4.11772063957009115e+05,-1.46207288183619705e+05,-6.00382632193621102e+04,2.51140687980043760e+05,6.04336526082746756e-11
3.80697636047657812e+05,5.67483061071405536e+04,1.90257538203825825e+05,-2.86272853729298280e+05,-2.59271076667113957e+05,-2.62594116122855048e+05,1.80434566160642775e+05,5.40630998042186191e-11
1.64024530861236592e+05,2.59786896174267749e+05,4.38353560520130850e+04,-3.80908199810380233e+05,-1.50356803355573356e+05,-4.88131732975951018e+04,1.12431393376031061e+05,1.71505414923515217e-10
2.09507543095161673e+05,4.15263547883034218e+05,8.85468936435023788e+04,-6.49808125123857899e+04,-2.14100144009693438e+05,-5.82769041171276942e+05,1.48532013071657886e+05,6.23708915694061336e-10
1.90813780752299004e+05,2.77069416479795182e+04,6.34819508746346546e+04,-3.74724211739257968e+05,-4.39040443259653839e+04,-7.51476452084791090e+04,2.11773227998789167e+05,3.66696484649445449e-10
5.00399037197572470e+04,4.50933975153211912e+05,2.17222131304668612e+05,-4.84122110490498831e+05,-2.03841450380388997e+05,-2.52359067731954943e+05,2.22126618425205117e+05,1.74341416501351596e-11
5.78910107254568837e+05,4.58496175822771620e+04,9.36173655217165651e+04,-8.22310623410929809e+05,-6.05230559664425236e+04,-8.96396856875734811e+04,2.54096274706383236e+05,4.44403934805557705e-11
1.37855941732608451e+05,2.98927660392232501e+04,2.31963318415381480e+05,-1.16194651616098723e+05,-9.27875507656572445e+04,-3.30351317438397906e+05,1.39621493632940867e+05,1.63659797530241009e-09
1.94451352146119389e+04,2.98152555092033523e+05,6.48332588712894649e+04,-1.12149967054209876e+05,-5.57680772192383884e+04,-5.52145788219418610e+05,3.37632883314932114e+05,1.62900433127100345e-10
3.48761060666064266e+05,3.99810961706073431e+04,3.08490637729458744e+05,-4.77657229418849980e+05,-2.30643995533677546e+05,-2.43576283095294784e+05,2.54644713481691957e+05,1.88613002182369779e-11
8.37703716860230197e+04,1.15692648145605286e+05,1.53270095320194232e+05,-1.24642367387027363e+05,-5.62742242473085862e+04,-4.40633588426254923e+05,2.68817064908768225e+05,2.83637334267134917e-10
3.58386348298185912e+05,1.05738839409039298e+05,1.21297818325803310e+05,-6.30835190929984790e+05,-8.46274947315588215e+04,-1.46926850375194510e+05,2.76966530003709719e+05,1.83242489820636077e-11
1.79042704512564698e+05,6.02719076610851334e+04,4.74695040584434930e+05,-1.86631188615967403e+05,-5.35984176669724751e+05,-7.76950100776234467e+04,8.63007226052308106e+04,1.72230146467130479e-10
2.90861313003880379e+05,5.15946746481969312e+04,4.37072376967974560e+04,-9.74959408854264766e+04,-3.60665826905268186e+05,-1.39775386855092162e+05,2.11773929296912160e+05,3.02987410978671345e-10
7.18881182309284050e+04,2.01822198097887216e+05,1.26107875866933638e+05,-2.68612513975728187e+05,-1.37046489317287429e+05,-3.39892235214004468e+05,3.45733046311270678e+05,2.67781570721646512e-11
1.41853781362361799e+05,1.10506747540946497e+05,4.69644752058092563e+04,-4.55083306838945864e+04,-3.21137574352421449e+05,-2.93784951252029510e+05,3.61105852179227979e+05,2.38952509012909970e-10
2.26056389837324503e+05,2.59408481855426624e+05,5.43891124060926959e+04,-5.38858103099837084e+05,-1.67504638074715331e+05,-1.78057159569109790e+05,3.44565916644818499e+05,7.86695500839785199e-12
1.33150472418986901e+05,2.02087021311382996e+04,2.45569338033691223e+05,-2.30396986195785808e+05,-2.67125446471823030e+05,-2.57798799890513823e+05,3.56392719974306470e+05,7.49259948519558167e-11
2.85818988679433940e+05,5.94066191806708521e+04,1.71205568203372590e+05,-2.82905931851531961e+05,-1.37066005975360225e+05,-3.36695876829210087e+05,2.40236638592624746e+05,8.55985181750568578e-11
1.59738922679523530e+05,1.20706361105533724e+05,1.54454601599218964e+05,-4.13578068937698961e+05,-2.30545577178613457e+05,-1.11644841888417912e+05,3.20868602620454156e+05,1.84937097515544273e-11
4.67730554936064233e+05,4.09600809054126294e+04,1.98169211731039861e+05,-3.92013789397142304e+05,-4.83237447647197172e+05,-6.66751635771018919e+04,2.35066553048924194e+05,1.65210319566252460e-11
4.68407258359008702e+04,6.76385227947017847e+04,1.67122540519153903e+05,-1.74673068985802587e+05,-3.16040212803129863e+05,-3.17558705379960302e+04,2.40867363177171734e+05,6.76637082442258071e-10
1.11845154225231323e+05,1.04192223537456928e+05,4.36057765328920097e+05,-1.04247987706210348e+05,-2.02091058740177948e+05,-6.00924632170661353e+05,2.55168535525441286e+05,8.29232139237648152e-11
1.39407631249686878e+05,2.38060332812609558e+04,1.85396274128681398e+05,-1.91278183161182824e+05,-6.89830275875585212e+04,-2.48494163551810372e+05,1.60145435640922718e+05,9.26443271062174504e-10
1.62380137240085256e+05,5.07699399384521676e+04,2.52678977708819119e+05,-5.42075661363369145e+04,-7.48265726402498665e+05,-5.98512648551255843e+04,3.96495502506604418e+05,3.18236368527769408e-10
1.86981788262891670e+05,2.08535067431389180e+05,4.21262958038008219e+04,-6.59515199943047017e+05,-9.39907482870253152e+04,-4.45372370503751736e+04,3.60400033782365848e+05,2.19214773707120226e-11
5.97255771643708795e+04,3.51678112494228699e+04,2.79246845858763321e+05,-1.70366175219822675e+05,-4.55928041286236548e+04,-5.30954229522803682e+05,3.72772974598692206e+05,3.50972087066458482e-10
3.08164366478159791e+04,2.34923815377207182e+05,2.55948068298473023e+05,-3.18010380192803685e+05,-2.66027954245316796e+05,-1.09359453030081902e+05,1.71709467144705937e+05,1.81079133985901573e-10
2.26723535394478589e+05,2.08174131793179724e+05,3.04875692483216408e+05,-2.93215559482264856e+05,-6.17707420139386086e+04,-5.22366584620511916e+05,1.37579526445840282e+05,7.25212363995276169e-11
1.50442882796641818e+05,1.95297718169950618e+05,1.95356075011991605e+05,-2.45009827909307758e+05,-3.95228714677965618e+05,-5.91823260222350073e+04,1.58324192630924052e+05,1.44808812457980516e-10
1.86930243108777591e+05,3.46487296437114710e+05,1.71633002452670800e+05,-2.59079171431955794e+05,-7.16264100741337170e+04,-6.31537884108921513e+05,2.57192923616447952e+05,3.37116299088411711e-11
1.73972685444632603e+05,1.37551087636901386e+05,3.54068958991622640e+04,-2.15994501084859308e+05,-1.50856165149911103e+05,-3.02167520213050186e+05,3.22087517467124213e+05,5.37575199681380692e-11
1.51693401441232360e+05,2.66204328580428322e+05,1.36991975432874984e+05,-3.92418663348667731e+05,-3.74920246232925507e+05,-6.07519434328538773e+04,2.73201147559911711e+05,3.95741508104393398e-11
2.96250224798492505e+05,2.04929679416752100e+05,5.62126196437356411e+04,-5.12119489726019499e+05,-2.60184044159850513e+05,-1.33584612471362518e+05,3.48495622498252313e+05,7.71602341344822689e-12
1.81790369938064803e+05,1.41250810368496226e+05,2.73645509473877784e+05,-2.77580467501259525e+05,-9.64434758763042482e+04,-5.10123860499978822e+05,2.87461114097103826e+05,3.13163386605935077e-11
7.99342991710440547e+04,1.74403748368926463e+05,2.46935447695387469e+05,-1.76038605388091906e+05,-4.00365236883289414e+05,-1.67686690652424033e+05,2.42817037688447395e+05,8.69150846128536451e-11
3.25086740345355938e+04,1.97639035007252678e+05,3.29509120780342026e+05,-2.01531009378542483e+05,-2.69750785115938226e+05,-2.10723068966668827e+05,1.22348033639019341e+05,2.31620172672635919e-10
2.21668398444924183e+05,3.89548103263410449e+05,5.20907357692502846e+04,-3.31094340388298733e+05,-1.66215990271435759e+05,-4.82334318821357214e+05,3.16337412003506673e+05,1.13557456341021168e-11
1.29847211171385803e+05,7.80128583835281170e+04,1.33799527833455184e+05,-2.81753389273358742e+05,-7.02642557149457571e+04,-1.11466264974800346e+05,1.21824312574734911e+05,2.47475305039940809e-10
1.17126130007877393e+05,1.67370338310059742e+05,3.71108185666620440e+05,-1.19387936186443840e+05,-2.24657253260406898e+05,-4.28591859109765152e+05,1.17032394572058227e+05,1.33087637469281794e-10
2.77538946579900454e+05,3.80163271390993614e+04,1.45222509702264564e+05,-1.43179105574597867e+05,-4.11907185326441017e+05,-8.10451955982393411e+04,1.75353703078013961e+05,1.67243534483007788e-10
3.65286149728738645e+05,1.12420566436097753e+05,5.72797917712225171e+04,-4.94920094237830490e+04,-4.79976882486050192e+05,-1.73762546075174847e+05,1.68244930048949143e+05,7.17871031982189612e-10
7.27134001965154021e+04,2.09840238021760015e+05,1.65386637488837703e+05,-2.72487931888399762e+05,-4.11763706047259388e+05,-1.57147231808098964e+05,3.93458594036645489e+05,3.16906276620401580e-11
2.17592492838836304e+05,2.23899993257467984e+05,2.61529028316655254e+05,-1.68938975955655624e+05,-4.31425767553544894e+05,-3.23335425142738735e+05,2.20678654238979740e+05,2.37321212826241940e-11
2.84725218195082271e+04,4.73412578576538072e+04,3.53850583981713920e+05,-8.09274411259792687e+04,-4.28323856543050206e+05,-2.62781305768899969e+05,3.42368239779053489e+05,2.52565705044405313e-10
3.52718340053162246e+05,1.59407227785272698e+05,4.61706320481771691e+04,-8.91284944520056451e+04,-3.30018914751808508e+05,-2.29704874990391225e+05,9.05560843075933371e+04,1.30003920321696635e-09
1.40848724804811325e+05,2.79864220452228095e+05,2.60437373660282668e+05,-1.74583820210911741e+05,-2.19237460501548776e+05,-4.41858377966927132e+05,1.54529339762065967e+05,4.46375751828581001e-11
2.02924183946939505e+05,1.28706467663235526e+05,3.07432705012782651e+05,-1.56286455817349139e+05,-6.41303959250919521e+05,-1.04563198355175555e+05,2.63090256800486241e+05,5.42087297070289927e-11
2.07245521844080358e+04,2.43129872920101392e+05,8.70154373637258832e+04,-3.20428173355805862e+05,-1.07928845754908980e+05,-3.11742236077093869e+05,3.89229392719573400e+05,4.53480554125561872e-11
5.06321152042751492e+04,8.69327221158380562e+04,1.66300856776455068e+05,-2.25493821628908510e+05,-1.88762253838603036e+05,-2.22855542893442325e+05,3.33245924264385772e+05,6.92318968722710408e-11
3.61569778841226827e+05,5.32372390326226596e+04,4.52517121891292336e+04,-4.80065606298291474e+05,-1.08561189393313573e+05,-4.79309659274737933e+04,1.76499031556100235e+05,9.72934956394658687e-11
1.64800563678714476e+05,1.41214259554999182e+05,1.53205344734266982e+05,-4.11532941082404228e+05,-1.22562510786721497e+05,-1.59316351460340171e+05,2.34191635361485183e+05,2.75854460653306729e-11
1.96323531554457411e+05,1.07616360626773298e+05,2.12400904063190013e+05,-9.78092146761334297e+04,-5.46115773667896749e+05,-2.40911554266215477e+05,3.68495746365824947e+05,4.29305923813565317e-11
1.10802350760792629e+05,2.14481669367394148e+05,1.91422931028560415e+05,-5.17855456612037495e+05,-2.26509776421039773e+05,-1.41739571481313906e+05,3.69397853357643762e+05,9.40671394548570328e-12
3.01677892507552402e+05,1.45354810405937053e+05,2.20160138460028887e+05,-1.47759830356965889e+05,-3.52516574957346078e+05,-3.11941253655585460e+05,1.45024817596378853e+05,7.39905050670810215e-11
5.27997056467671937e+04,2.61152564106114209e+05,1.50490751051184750e+05,-3.60527557819383394e+05,-5.46563644752445834e+04,-3.07643786310752563e+05,2.58384687801314110e+05,3.84888684400142680e-11
2.24173894578471809e+05,7.47619176812181249e+04,4.39508207232036511e+05,-2.48410501493476797e+05,-3.42935497237535601e+05,-3.43098877948977810e+05,1.96000857188264170e+05,2.34571958865380676e-11
1.03164920983771473e+05,1.90191276598081691e+05,8.88291168530490686e+04,-3.80233631838484376e+05,-2.03459039067708567e+05,-3.09579989067491988e+04,2.32465355378039792e+05,1.35187973096371362e-10
7.95571802635045315e+04,7.53052506018279528e+04,1.00121358817334287e+05,-3.49686770776072401e+05,-1.44676153498595755e+05,-1.57976723351449473e+05,3.97355857943450741e+05,3.94974783358577570e-11
5.72548433867902349e+04,9.67373983125595551e+04,1.76336075480901200e+05,-4.83198360594672849e+04,-4.66060020930171158e+04,-3.48627531764693442e+05,1.13225052736926620e+05,4.47625745204184408e-09
1.26761492234675679e+05,1.02419321851215369e+05,7.01098729666792642e+04,-2.32835903473697908e+04,-1.56001040416357631e+05,-2.19459002735097427e+05,9.94529464462546603e+04,1.30985905628829209e-08
2.94256360111538379e+04,2.85219366119062761e+05,6.22319420657242008e+04,-3.38589979472147999e+05,-1.01801799193299055e+05,-1.41620057793024956e+05,2.05134892262531241e+05,1.51819123420497100e-10
